name,RA,DEC,D,e_D,mem_class,r,e_r,J,e_J,K,e_K,G,e_G,RP,e_RP,BP,e_BP,binary,ruwe,mass,e_mass,Lbol,e_Lbol,tau,EW,e_EW,chi,e_chi,Teff,e_Teff,Prot,xflux,e_xflux,x_source,xflag,radius,e_radius
2MASS J08351695+1954534,128.82064,19.914852,183.87,2.11,ms,nan,nan,nan,nan,12.291,0.019,15.817,0.003,14.659,0.004,17.123,0.009,0,1.135,0.4264,0.0026,102.54354,1.56255,55.80865,-0.4382,0.18188,5.15943,0.51671,3529.512,5.911,21.204,nan,nan,nan,nan,0.437531231,0.00164196
2MASS J08351703+2058108,128.820998,20.969681,190.47,7.67,ms,nan,nan,nan,nan,14.289,0.053,18.56,0.003,17.229,0.012,20.507,0.083,0,1.026,0.1816,0.0046,14.84464,0.88345,116.91079,nan,nan,2.74129,0.28155,3104.494,10.461,nan,nan,nan,nan,nan,0.214687605,0.004393628
2MASS J08351705+1736244,128.821052,17.606783,184.15,3.1,ms,nan,nan,nan,nan,13.231,0.034,17.198,0.003,15.919,0.005,18.979,0.024,0,1.103,0.279,0.0044,37.69803,0.93554,86.23161,nan,nan,3.82127,0.38438,3284.357,7.097,nan,nan,nan,nan,nan,0.305473556,0.002705903
2MASS J08351777+2033526,128.824072,20.564629,182.98,0.7,ms,nan,nan,nan,nan,7.761,0.018,8.373,0.003,8.137,0.004,8.494,0.003,1,0.897,1.8776,0.004,47083.6461,348.89309,nan,nan,nan,nan,nan,8090.912,15.23,nan,nan,nan,nan,nan,1.784521677,0.000801572
2MASS J08351780+1938101,128.824185,19.636162,187.21,0.7,ms,nan,nan,nan,nan,10.012,0.019,11.63,0.003,11.076,0.004,12.019,0.003,0,0.854,0.9244,0.0014,2396.56243,17.80075,16.15618,2.20061,0.02325,9.12034,0.91214,5440.895,3.571,nan,2.96E-14,7.30E-15,r,nan,0.890145861,0.002178277
2MASS J08351934+1945412,128.830604,19.761465,198.16,4.26,ms,nan,nan,nan,nan,13.32,0.034,17.28,0.003,16.032,0.007,18.996,0.035,0,0.978,0.2884,0.0056,39.71184,1.25823,83.79092,-4.5211,0.44552,3.90943,0.3945,3299.424,9.031,5.031,nan,nan,nan,nan,0.311218071,0.003443112
2MASS J08351945+1935242,128.831046,19.590069,185.44,0.75,giant,nan,nan,nan,nan,4.997,0.02,6.423,0.003,5.904,0.004,6.753,0.003,0,0.978,3.3605,0.0111,581515.3563,7849.4451,nan,nan,nan,nan,nan,12250.438,28.233,nan,2.69E-13,1.88E-14,r,nan,2.848538755,0.006528826
2MASS J08352169+1829342,128.840391,18.492846,189.51,2.07,ms,nan,nan,nan,nan,12.272,0.024,15.842,0.003,14.7,0.006,17.185,0.011,0,1.038,0.4307,0.0025,105.09793,1.52537,55.1348,nan,nan,5.20506,0.52119,3539.13,5.632,nan,nan,nan,nan,nan,0.440202697,0.001564485
2MASS J08352430+1925443,128.851259,19.428974,191.44,8.05,ms,nan,nan,nan,nan,14.712,0.077,19.045,0.004,17.711,0.019,20.711,0.138,0,0.944,0.1573,0.0039,10.76585,0.68685,126.40382,nan,nan,2.41678,0.2513,3044.239,12.932,nan,nan,nan,nan,nan,0.191150389,0.003979183
2MASS J08352434+0436094,128.851436,4.602615,270.38,2.52,ms,nan,nan,nan,nan,12.499,0.025,15.748,0.003,14.709,0.004,16.839,0.004,0,1.026,0.5324,0.0021,195.84751,2.92199,41.61931,nan,nan,6.02618,0.60296,3749.04,5.896,nan,nan,nan,nan,nan,0.535806593,0.002304689
2MASS J08352683+2139018,128.861806,21.650503,184.4,5.86,ms,nan,nan,nan,nan,13.882,0.038,17.843,0.003,16.56,0.007,19.766,0.051,0,1.102,0.2173,0.0038,23.61636,1.18719,104.38468,nan,nan,3.22005,0.32591,3182.473,8.193,0.79,nan,nan,nan,nan,0.258309542,0.004669817
2MASS J08352716+1848531,128.863192,18.814774,189.35,2.05,ms,nan,nan,nan,nan,12.776,0.025,16.71,0.003,15.448,0.006,18.386,0.021,0,1.029,0.3459,0.0029,54.55642,0.8737,70.51682,nan,nan,4.42833,0.44359,3391.375,4.6,nan,nan,nan,nan,nan,0.346274219,0.001753734
2MASS J08352805+2011467,128.866892,20.196316,184.24,2.3,ms,nan,nan,nan,nan,8.92,0.019,10.189,0.003,9.73,0.004,10.482,0.003,2,3.186,1.1942,0.0034,8358.59649,220.22919,9.56734,3.45163,0.00826,9.00221,0.90034,6227.35,11.294,nan,nan,nan,nan,nan,1.269770481,0.011633317
2MASS J08352906+1404498,128.871119,14.080521,189.07,5.9,ms,nan,nan,nan,nan,14.358,0.073,18.666,0.004,17.321,0.019,20.834,0.121,0,0.933,0.175,0.0036,13.67277,0.63003,119.38558,nan,nan,2.65839,0.26936,3089.614,8.152,nan,nan,nan,nan,nan,0.208437811,0.0034238
2MASS J08353194+2101045,128.883107,21.017921,178.71,9.8,ms,nan,nan,nan,nan,14.605,0.073,18.981,0.004,17.633,0.014,20.908,0.121,0,1.054,0.1536,0.005,10.14899,0.84668,127.9251,nan,nan,2.35109,0.25147,3031.9,16.755,nan,nan,nan,nan,nan,0.187353982,0.005155408
2MASS J08353387+1855474,128.89114,18.929857,181.3,0.9,ms,nan,nan,nan,nan,11.42,0.017,14.504,0.003,13.526,0.004,15.484,0.003,0,1.006,0.5736,0.0017,272.72576,3.25483,37.28557,0.1532,0.02279,6.4087,0.64125,3864.59,6.87,nan,nan,nan,nan,nan,0.591647592,0.001717461
2MASS J08353492+1207154,128.895536,12.120946,207.84,5.74,ms,nan,nan,nan,nan,13.821,0.038,17.684,0.003,16.438,0.007,19.508,0.058,0,1.147,0.2524,0.007,32.0902,1.44772,93.57378,nan,nan,3.58275,0.36346,3243.594,10.453,nan,nan,nan,nan,nan,0.2885574,0.004529602
2MASS J08353571+1859445,128.898804,18.99571,184.37,0.85,ms,nan,nan,nan,nan,11.591,0.02,14.694,0.003,13.694,0.004,15.705,0.005,0,1.035,0.5561,0.0011,236.47181,2.2414,39.05965,0.35149,0.08654,6.2426,0.62433,3812.906,2.98,nan,nan,nan,nan,nan,0.567598396,0.001638832
2MASS J08353613+1931583,128.900575,19.532864,189.55,11.16,ms,nan,nan,nan,nan,14.376,0.062,18.521,0.003,17.195,0.017,20.439,0.094,0,0.988,0.1831,0.0067,15.13237,1.32182,116.34149,-5.3337,0.6179,2.76262,0.29151,3107.968,15.154,nan,nan,nan,nan,nan,0.216146646,0.006364656
2MASS J08353928+2024099,128.913669,20.402752,182.19,2.79,ms,nan,nan,nan,nan,13.046,0.025,17.076,0.003,15.801,0.005,18.888,0.034,0,0.964,0.291,0.004,40.29259,0.90994,83.12432,nan,nan,3.93327,0.39501,3303.628,6.466,0.77,nan,nan,nan,nan,0.312820638,0.00246509
2MASS J08353967+1907364,128.915326,19.126787,188.65,2.03,ms,nan,nan,nan,nan,12.29,0.02,16.032,0.003,14.845,0.005,17.506,0.007,0,0.994,0.4097,0.0025,93.10973,1.33159,58.54689,-2.34321,0.16925,4.97487,0.4984,3491.791,5.55,5.669,4.89E-14,2.04E-14,r,nan,0.42705292,0.001541743
2MASS J08354015+1842283,128.917305,18.707878,185.34,1.74,ms,nan,nan,nan,nan,12.358,0.02,16.189,0.003,14.963,0.005,17.758,0.018,1,1.06,0.3918,0.0016,80.15936,1.50845,61.6374,-3.88749,0.28221,4.79762,0.47991,3459.112,2.159,nan,nan,nan,nan,nan,0.404668335,0.003238672
2MASS J08354343+1645215,128.930974,16.75598,175.75,2.75,ms,nan,nan,nan,nan,13.136,0.031,17.109,0.003,15.852,0.006,18.835,0.021,0,1.024,0.2775,0.0041,37.38477,0.86258,86.63054,nan,nan,3.80713,0.38267,3281.941,6.604,13.786,nan,nan,nan,nan,0.30455246,0.002517935
2MASS J08354461+1857382,128.935891,18.960629,172.63,2.89,ms,nan,nan,nan,nan,13.547,0.033,17.486,0.003,16.219,0.006,19.29,0.042,1,1.005,0.2292,0.002,27.55365,0.72844,100.57845,-5.67377,0.58067,3.37582,0.33854,3208.229,4.359,nan,nan,nan,nan,nan,0.272990597,0.002484397
2MASS J08354507+1946162,128.937812,19.77117,177.49,1,ms,nan,nan,nan,nan,7.117,0.021,7.462,0.003,7.321,0.004,7.521,0.003,1,0.951,2.0659,0.0102,121843.5737,1998.88432,nan,nan,nan,nan,nan,9348.974,31.409,nan,nan,nan,nan,nan,2.142978858,0.004475725
2MASS J08354516+1938262,128.938176,19.640614,184.83,0.47,ms,nan,nan,nan,nan,10.539,0.017,12.623,0.003,11.945,0.004,13.155,0.003,1,0.954,0.778,0.001,1069.27932,6.57767,22.42186,1.26519,0.22904,9.30555,0.93057,4820.649,4.376,nan,nan,nan,nan,nan,0.753292337,0.000799013
2MASS J08354572+0912041,128.940511,9.20116,239.51,1.04,ms,nan,nan,nan,nan,11.209,0.021,13.424,0.003,12.703,0.004,14.01,0.003,0,0.965,0.7419,0.0015,847.26239,8.21283,24.42365,0.92125,0.08525,9.16382,0.91639,4654.6,6.883,nan,nan,nan,nan,nan,0.722970365,0.001256852
2MASS J08354589+2230425,128.941241,22.511829,171.2,1.48,ms,nan,nan,nan,nan,12.949,0.024,16.677,0.003,15.475,0.005,18.169,0.015,1,0.99,0.3232,0.0023,48.13524,0.61804,75.43661,nan,nan,4.22378,0.42289,3355.12,3.694,nan,nan,nan,nan,nan,0.332451935,0.001408253
2MASS J08354678+1952153,128.944927,19.870943,171.11,0.58,ms,nan,nan,nan,nan,11.056,0.017,13.986,0.003,13.055,0.004,14.875,0.004,1,1.054,0.6196,0.0008,334.38368,0.84395,33.08373,0.37637,0.11026,6.79227,0.67924,3989.193,1.642,nan,nan,nan,nan,nan,0.614905797,0.000191579
2MASS J08354722+1808300,128.946776,18.14168,180.82,2.52,ms,nan,nan,nan,nan,12.695,0.02,16.525,0.004,15.295,0.008,18.078,0.026,0,1.177,0.3562,0.0037,57.7692,1.19252,68.39349,-5.55225,0.11695,4.52007,0.45314,3407.942,5.916,nan,nan,nan,nan,nan,0.35259038,0.002255425
2MASS J08354730+1935227,128.947121,19.589651,182.14,3.81,ms,nan,nan,nan,nan,13.472,0.028,17.375,0.003,16.12,0.007,19.089,0.023,0,0.99,0.255,0.0053,32.62972,1.11375,92.81513,-3.75227,0.4149,3.60586,0.36357,3247.544,7.951,1.182,2.43E-14,7.10E-15,r,nan,0.290268888,0.003445324
2MASS J08354984+5659403,128.957671,56.994534,146.77,0.75,ms,nan,nan,nan,nan,12.317,0.023,16.141,0.003,14.905,0.004,17.793,0.007,0,1.011,0.3478,0.0014,55.14267,0.4278,70.11443,nan,nan,4.44579,0.44476,3394.47,2.238,nan,nan,nan,nan,nan,0.347454043,0.000853064
2MASS J08355026+1951001,128.959436,19.850035,187.01,4.1,ms,nan,nan,nan,nan,13.565,0.041,17.473,0.003,16.226,0.006,19.155,0.041,1,0.967,0.2502,0.0056,31.65518,1.13257,94.20013,nan,nan,3.56383,0.3597,3240.361,8.327,nan,nan,nan,nan,nan,0.287156343,0.003608522
2MASS J08355207+2015588,128.966977,20.266335,183.17,12.4,ms,nan,nan,nan,nan,13.84,0.033,18.938,0.007,16.857,0.009,20.098,0.111,1,nan,0.1578,0.0062,10.84878,1.1215,126.2075,nan,nan,2.42533,0.26612,3045.843,20.571,nan,nan,nan,nan,nan,0.191644091,0.006329404
2MASS J08355289+1818510,128.970415,18.314192,180.82,1.53,ms,nan,nan,nan,nan,12.257,0.028,15.809,0.003,14.659,0.004,17.16,0.009,0,1.016,0.4235,0.002,100.79875,1.13883,56.28439,nan,nan,5.12761,0.51318,3522.805,4.391,nan,nan,nan,nan,nan,0.435667938,0.001219792
2MASS J08355455+1808577,128.977302,18.149378,188,0.58,ms,nan,nan,nan,nan,9.445,0.026,10.735,0.003,10.274,0.004,11.034,0.003,0,0.959,1.0656,0.0011,5355.81446,34.88457,12.12249,3.28324,0.01353,9.36655,0.93667,5946.851,3.383,nan,nan,nan,nan,nan,1.111795402,0.002368432
2MASS J08355651+2037070,128.98546,20.61862,173.47,5.26,ms,nan,nan,nan,nan,14.08,0.047,18.261,0.004,16.943,0.008,20.311,0.096,0,1.04,0.1868,0.0036,15.87486,0.76186,114.97214,nan,nan,2.8127,0.28535,3116.126,7.83,1.217,nan,nan,nan,nan,0.220491574,0.004463073
2MASS J08355696+2049346,128.98734,20.826303,186.57,0.66,ms,nan,nan,nan,nan,9.828,0.02,11.637,0.003,11.035,0.005,12.036,0.005,2,0.897,0.922,0.0014,2367.11811,16.74983,16.23874,1.5838,0.02896,9.09703,0.9098,5434.929,3.403,nan,4.87E-13,2.03E-13,r,nan,0.886506994,0.002075534
2MASS J08355721+1921064,128.988396,19.351791,205.78,8.77,ms,nan,nan,nan,nan,14.154,0.042,18.239,0.003,16.941,0.01,20.146,0.072,1,1.028,0.2086,0.005,21.07585,1.42453,107.29994,-5.96328,0.92205,3.10333,0.3175,3163.462,10.925,nan,1.18E-13,1.94E-14,r,3,0.247473446,0.006227176
2MASS J08355919+1818296,128.996647,18.308243,187.67,1.88,ms,nan,nan,nan,nan,12.277,0.019,15.739,0.003,14.616,0.004,17.026,0.007,0,1.089,0.4393,0.0023,110.43941,1.47203,53.80599,nan,nan,5.297,0.53027,3558.507,5.175,nan,nan,nan,nan,nan,0.445585171,0.001437604
2MASS J08355945+2004405,128.997749,20.07793,179.73,4.14,ms,nan,nan,nan,nan,12.998,0.022,16.969,0.003,15.697,0.008,18.658,0.044,0,1.212,0.3005,0.006,42.45241,1.44133,80.77694,-7.05819,0.13867,4.01856,0.40554,3318.746,9.667,1.761,nan,nan,nan,nan,0.318584409,0.003685473
2MASS J08355988+1931320,128.999513,19.52557,175.98,0.52,ms,nan,nan,nan,nan,10.569,0.021,12.835,0.003,12.101,0.004,13.438,0.003,0,1.042,0.7298,0.0007,784.01671,2.98568,25.14228,0.91997,0.17822,9.12607,0.91261,4598.953,3.773,12.888,nan,nan,nan,nan,0.712921476,0.000282982
2MASS J08360048+1758333,129.002001,17.975931,184.86,1.32,ms,nan,nan,nan,nan,12.001,0.019,15.512,0.003,14.383,0.004,16.793,0.009,0,1.009,0.4582,0.0015,127.46989,1.49892,51.02689,-3.83493,0.08021,5.47668,0.54786,3596.375,3.046,0.906,nan,nan,nan,nan,0.467824718,0.001827749
2MASS J08360107+2117113,129.004486,21.286488,195.31,8,ms,nan,nan,nan,nan,14.305,0.049,18.377,0.003,17.071,0.009,20.228,0.07,0,1.099,0.1947,0.0048,17.58067,1.14159,112.13901,nan,nan,2.91737,0.29879,3133.174,10.509,nan,nan,nan,nan,nan,0.230209079,0.005990007
2MASS J08360162+1957313,129.006766,19.958712,191.32,9.72,ms,nan,nan,nan,nan,14.321,0.053,18.597,0.004,17.246,0.016,20.475,0.206,1,0.851,0.1801,0.0058,14.57372,1.09696,117.45999,-11.8011,0.39024,2.72082,0.28378,3101.161,13.132,nan,nan,nan,nan,nan,0.213287722,0.005515565
2MASS J08360242+1904265,129.010097,19.074034,183.25,7.25,ms,nan,nan,nan,nan,14.249,0.052,18.304,0.003,17.01,0.01,20.244,0.079,0,1.027,0.191,0.0047,16.77057,1.05148,113.43849,nan,nan,2.86899,0.2936,3125.294,10.158,0.327,nan,nan,nan,nan,0.225717583,0.005789852
2MASS J08360325+2050157,129.013542,20.837702,182.55,4.3,ms,nan,nan,nan,nan,13.782,0.034,17.783,0.003,16.507,0.01,19.649,0.05,0,1.057,0.2194,0.0028,24.27444,0.90314,103.69432,nan,nan,3.24824,0.32698,3187.064,6.102,1.878,nan,nan,nan,nan,0.260926364,0.003478048
2MASS J08360333+1925288,129.013884,19.424675,191.15,4.55,ms,nan,nan,nan,nan,13.656,0.03,17.564,0.003,16.313,0.006,19.295,0.039,0,0.995,0.2451,0.006,30.6469,1.19081,95.70499,-4.1972,0.73559,3.51896,0.35584,3232.693,9.03,1.601,nan,nan,nan,nan,0.283833494,0.003913048
2MASS J08360444+1955130,129.018521,19.9203,184.43,0.84,ms,nan,nan,nan,nan,11.159,0.019,14.077,0.003,13.135,0.004,14.939,0.003,0,1.08,0.628,0.0012,353.78578,2.97777,32.37986,0.41441,0.11454,6.93313,0.69364,4033.921,6.674,15.819,nan,nan,nan,nan,0.62098925,0.000910026
2MASS J08360631+2040599,129.026316,20.683327,182.14,1.45,ms,nan,nan,nan,nan,11.454,0.024,14.646,0.003,13.628,0.004,15.695,0.003,1,1.368,0.5584,0.0019,241.13231,3.84265,38.82036,nan,nan,6.26241,0.62645,3819.071,4.994,nan,nan,nan,nan,nan,0.570988813,0.002746518
2MASS J08360860+1957254,129.035841,19.957056,186.56,4.15,ms,nan,nan,nan,nan,13.2,0.029,17.29,0.003,15.982,0.006,19.184,0.046,1,1.125,0.2712,0.0058,36.11233,1.18398,88.30895,nan,nan,3.74846,0.37881,3271.915,9.34,nan,nan,nan,nan,nan,0.300729991,0.003560969
2MASS J08360865+1844509,129.036048,18.747475,180.97,0.73,ms,nan,nan,nan,nan,11.289,0.019,14.238,0.003,13.292,0.004,15.155,0.004,0,1.056,0.6061,0.001,320.82381,0.94309,34.25443,0.51094,0.05105,6.7107,0.6711,3962.225,1.912,14.661,nan,nan,nan,nan,0.611759561,0.000223086
2MASS J08360896+1909309,129.037336,19.158592,180.31,2.11,ms,nan,nan,nan,nan,12.38,0.019,16.089,0.003,14.907,0.005,17.548,0.013,0,1.156,0.395,0.002,83.14644,1.94503,61.07347,nan,nan,4.82061,0.48228,3463.349,2.678,8.255,1.30E-14,2.58E-15,x,nan,0.411024115,0.004016951
2MASS J08360898+1913481,129.037428,19.23003,180.27,1.3,ms,nan,nan,nan,nan,12.042,0.023,15.466,0.003,14.365,0.004,16.702,0.007,0,0.939,0.4574,0.0015,126.65847,1.50366,51.14592,nan,nan,5.46878,0.54707,3594.711,3.075,18.21,nan,nan,nan,nan,0.466826305,0.00184517
2MASS J08360991+1917166,129.041326,19.28796,190.83,10.01,ms,nan,nan,nan,nan,14.816,0.078,18.938,0.004,17.619,0.014,20.73,0.116,1,0.996,0.1616,0.0048,11.53638,0.92013,124.64772,nan,nan,2.49375,0.26361,3058.693,16.046,nan,6.49E-14,2.35E-14,r,0,0.195597937,0.004937327
2MASS J08361066+5439296,129.044427,54.658237,149.62,0.94,ms,nan,nan,nan,nan,11.932,0.022,15.621,0.003,14.437,0.004,17.097,0.006,0,0.993,0.4,0.0011,88.03443,1.12144,60.20503,nan,nan,4.85649,0.48571,3469.965,1.466,nan,nan,nan,nan,nan,0.420947671,0.002198958
2MASS J08361083+1941413,129.04515,19.694818,189.11,7.51,ms,nan,nan,nan,nan,14.217,0.051,18.255,0.003,16.949,0.009,19.977,0.084,0,1.083,0.1975,0.0047,18.25193,1.14871,111.11893,-5.62811,0.52345,2.9558,0.30214,3139.433,10.195,nan,nan,nan,nan,nan,0.233776735,0.005811197
2MASS J08361143+1952403,129.047649,19.877872,182.94,1.11,ms,nan,nan,nan,nan,11.659,0.022,14.78,0.003,13.781,0.004,15.806,0.004,0,0.936,0.5451,0.0014,215.45236,2.64208,40.22568,0.23741,0.0503,6.14449,0.61459,3783.504,3.85,18.554,nan,nan,nan,nan,0.551427153,0.002117336
2MASS J08361204+1752467,129.05017,17.879646,188.02,3.99,ms,nan,nan,nan,nan,13.546,0.036,17.579,0.003,16.306,0.008,19.403,0.044,0,1.033,0.2391,0.0054,29.50766,1.02181,97.50126,nan,nan,3.46645,0.34984,3223.719,8.064,1.245,nan,nan,nan,nan,0.279944867,0.003494521
2MASS J08361207+1844077,129.050308,18.735495,179.08,3.17,ms,nan,nan,nan,nan,12.957,0.024,16.909,0.003,15.64,0.005,18.675,0.013,1,1.126,0.3068,0.0047,43.97043,1.14729,79.24062,-3.7393,0.11983,4.07595,0.40976,3328.918,7.458,nan,nan,nan,nan,nan,0.322462563,0.002843208
2MASS J08361410+1937174,129.058765,19.621527,189.05,0.65,ms,nan,nan,nan,nan,10.363,0.019,12.315,0.003,11.673,0.004,12.796,0.003,1,1.044,0.8171,0.0009,1400.30432,8.42699,20.47747,1.63572,0.24473,9.61374,0.96138,5080.738,5.863,nan,nan,nan,nan,nan,0.781002445,0.000608005
2MASS J08361429+1925303,129.059546,19.425087,182.06,1.67,ms,nan,nan,nan,nan,11.907,0.019,15.649,0.003,14.446,0.005,17.171,0.009,1,1.038,0.4417,0.0019,112.33706,1.68579,53.4446,-6.19216,0.41531,5.32043,0.53236,3563.444,3.881,nan,1.17E-13,3.13E-14,r,nan,0.448066286,0.002328777
2MASS J08361553+2041098,129.064724,20.686056,187.45,0.89,ms,nan,nan,nan,nan,11.634,0.022,14.814,0.003,13.796,0.004,15.86,0.004,0,1.038,0.5471,0.0011,219.16435,2.13445,40.00862,nan,nan,6.16302,0.61639,3788.899,3.061,17.274,nan,nan,nan,nan,0.554394616,0.001683657
2MASS J08361590+2007129,129.066275,20.120268,183.14,1.1,ms,nan,nan,nan,nan,11.753,0.019,14.908,0.003,13.888,0.004,15.962,0.004,0,0.984,0.5318,0.0014,195.00106,1.90144,41.68968,0.22564,0.02065,6.02026,0.60217,3747.316,3.863,16.515,nan,nan,nan,nan,0.535132538,0.001510109
2MASS J08361598+2033112,129.066608,20.553131,180.49,0.86,ms,nan,nan,nan,nan,11.232,0.022,14.089,0.003,13.171,0.004,14.95,0.004,0,1,0.6211,0.0013,337.25231,2.95902,32.95983,-1.44789,0.44021,6.8123,0.68155,3995.815,6.955,13.357,nan,nan,nan,nan,0.615792887,0.000948459
2MASS J08361616+1922407,129.067346,19.377974,182.1,4.73,ms,nan,nan,nan,nan,13.698,0.04,17.799,0.003,16.5,0.011,19.657,0.046,0,1.128,0.2183,0.0031,23.90333,0.98104,104.08065,-4.46097,0.43382,3.23244,0.32587,3184.49,6.719,2.581,3.41E-14,1.09E-14,r,0,0.25945951,0.003829582
2MASS J08361626+1722539,129.067785,17.381645,192.67,0.78,ms,nan,nan,nan,nan,9.861,0.017,11.31,0.003,10.804,0.004,11.661,0.003,1,0.995,0.9792,0.0008,3393.97406,32.21358,14.40295,2.64101,0.01672,9.71654,0.97167,5655.11,4.923,nan,nan,nan,nan,nan,0.974718079,0.00229747
2MASS J08361639+1932313,129.068332,19.542055,183.17,12.4,ms,nan,nan,nan,nan,9.52,0.019,11.662,0.012,10.713,0.004,11.768,0.003,2,nan,0.9112,0.0236,2239.08036,291.12964,16.617,1.76107,0.01192,8.99217,0.92829,5408.096,58.985,nan,3.69E-14,9.44E-15,r,nan,0.870138494,0.035981113
2MASS J08361744+2020295,129.072695,20.341539,181.13,1.87,ms,nan,nan,nan,nan,7.17,0.033,7.46,0.003,7.341,0.004,7.506,0.003,2,1.147,2.1034,0.0183,129337.3708,3825.37348,nan,nan,nan,nan,nan,9464.181,56.261,nan,nan,nan,nan,nan,2.159395745,0.008017182
2MASS J08361902+1855084,129.079277,18.919008,179.03,1.83,ms,nan,nan,nan,nan,12.349,0.029,15.913,0.003,14.757,0.005,17.267,0.01,0,0.995,0.4102,0.0023,93.41178,1.27002,58.45248,-0.98406,0.20542,4.98174,0.499,3493.056,5.278,19.1,5.07E-15,1.02E-15,x,nan,0.427404565,0.001466211
2MASS J08361916+1953549,129.079853,19.898588,187.19,2.9,ms,nan,nan,nan,nan,12.573,0.024,16.262,0.003,15.07,0.005,17.711,0.02,0,1.165,0.3878,0.0026,76.49832,2.36636,62.36683,-3.56935,0.14567,4.76826,0.47721,3453.698,3.528,9.54,nan,nan,nan,nan,0.396547403,0.005292262
2MASS J08361936+2040467,129.080672,20.679651,183.17,12.4,ms,nan,nan,nan,nan,13.891,0.044,18.572,0.014,16.927,0.012,20.405,0.086,0,nan,0.1764,0.0077,13.90657,1.40615,118.87047,nan,nan,2.67473,0.28312,3092.682,17.43,nan,nan,nan,nan,nan,0.209726422,0.007320639
2MASS J08362039+2007003,129.084992,20.116776,186.54,2.7,ms,nan,nan,nan,nan,12.897,0.024,16.633,0.003,15.426,0.005,18.167,0.014,0,1.079,0.3513,0.0038,56.2186,1.20035,69.39371,-1.3221,0.13476,4.47734,0.44896,3400.064,6.117,20.97,nan,nan,nan,nan,0.349587063,0.002332038
2MASS J08362111+1850276,129.087981,18.841026,199.87,7.76,ms,nan,nan,nan,nan,14.306,0.051,18.3,0.003,17.018,0.009,20.099,0.079,1,0.976,0.2017,0.0046,19.2688,1.18536,109.66169,nan,nan,3.0114,0.3073,3148.489,9.972,nan,nan,nan,nan,nan,0.238938709,0.005683988
2MASS J08362156+2053506,129.089869,20.897394,184.07,2.15,ms,nan,nan,nan,nan,12.431,0.026,16.023,0.003,14.86,0.004,17.409,0.008,0,1.019,0.405,0.0027,90.63981,1.40551,59.3376,-1.19223,0.09609,4.91787,0.49287,3481.282,6.014,nan,nan,nan,nan,nan,0.424133907,0.001670683
2MASS J08362182+2012197,129.090937,20.205479,183.94,2.04,ms,nan,nan,nan,nan,12.173,0.019,15.71,0.003,14.572,0.004,17.04,0.008,0,1.066,0.4378,0.0025,109.46712,1.61283,54.04023,-1.84436,0.10618,5.2806,0.52876,3555.05,5.717,10.152,nan,nan,nan,nan,0.444625082,0.001587991
2MASS J08362241+2007070,129.0934,20.118616,182.81,3.53,ms,nan,nan,nan,nan,13.448,0.03,17.369,0.003,16.12,0.006,19.031,0.038,0,1.03,0.2567,0.0049,32.97114,1.03876,92.34506,nan,nan,3.62029,0.36457,3250.009,7.348,2.318,nan,nan,nan,nan,0.291337417,0.003184153
2MASS J08362269+1911293,129.094557,19.191496,180.2,0.53,ms,nan,nan,nan,nan,10.257,0.019,12.118,0.003,11.496,0.004,12.584,0.004,0,0.97,0.8348,0.0016,1477.61021,5.33819,19.67249,1.5673,0.1996,9.50227,0.95031,5125.859,2.741,9.83,1.30E-14,1.29E-15,x,nan,0.788171776,0.000548154
2MASS J08362327+1832422,129.096985,18.545078,184.76,13,ms,nan,nan,nan,nan,14.714,0.071,19.253,0.004,17.922,0.019,21.075,0.136,1,0.936,0.1449,0.0064,8.8412,0.94971,131.56362,-3.02679,0.66207,2.19749,0.24738,3003.054,21.335,nan,nan,nan,nan,nan,0.178478227,0.006564741
2MASS J08362342+1824210,129.097599,18.405846,188.01,1.31,ms,nan,nan,nan,nan,11.909,0.019,15.156,0.003,14.102,0.004,16.289,0.005,0,1.017,0.5116,0.0016,169.71398,1.90778,44.02352,0.41755,0.19958,5.8288,0.5831,3692.023,4.45,nan,nan,nan,nan,nan,0.513518101,0.001739609
2MASS J08362515+2108565,129.104794,21.149035,181.62,1.2,ms,nan,nan,nan,nan,11.982,0.024,15.358,0.003,14.274,0.004,16.558,0.005,0,1.007,0.4694,0.0014,138.89899,1.51567,49.45781,nan,nan,5.56212,0.55631,3618.749,2.828,nan,nan,nan,nan,nan,0.481249654,0.001696815
2MASS J08362580+2201051,129.10754,22.018091,212.97,29.5,ms,nan,nan,nan,nan,15.476,0.149,19.501,0.004,18.208,0.016,20.889,0.118,0,1.032,0.1475,0.0122,9.21886,1.98055,130.44811,nan,nan,2.24406,0.31194,3011.801,40.694,nan,nan,nan,nan,nan,0.181169444,0.012521169
2MASS J08362712+1951546,129.113034,19.865189,182.31,1.05,ms,nan,nan,nan,nan,11.226,0.019,14.565,0.003,13.491,0.004,15.734,0.004,1,1.083,0.5673,0.0014,259.93974,3.03352,37.91582,0.14967,0.03838,6.33865,0.63397,3842.792,3.665,nan,nan,nan,nan,nan,0.584035723,0.002015565
2MASS J08362782+1754535,129.115943,17.914867,185.42,3.77,ms,nan,nan,nan,nan,9.405,0.02,10.67,0.003,10.205,0.004,10.971,0.003,0,6.213,1.071,0.0067,5524.39362,218.55508,11.99727,3.2706,0.10904,9.34592,0.93495,5963.001,20.22,6.91,nan,nan,nan,nan,1.123101038,0.014154271
