 # M = 2.60 Mo, Y = 0.2300, Z = 2.00000E-04, alpha = 1.20, X_D = 4.0E-05
 # Solar Mixture: Asplund et al. (2005)         
 # ------------------------------------------------------------------------------------------------------------
 # NMD   LOG AGE    Xc      LOG L     LOG TE    LOG Tc   LOG RHOc    M-CC       L-PP       L-CNO       L-GRA
 #        (yr)              (Lo)        (K)       (K)   (gr/cm^3)    (Mo)        (L)         (L)         (L)
 # ------------------------------------------------------------------------------------------------------------
 163  5.82306215   0.770   1.83813   3.80236   6.74770   0.13892   0.00000   2.050E-02   0.000E+00   1.000E+00
 164  5.82503760   0.770   1.84040   3.80459   6.75108   0.14881   0.00000   2.227E-02   0.000E+00   1.000E+00
 165  5.82700410   0.770   1.84266   3.80683   6.75447   0.15870   0.00000   2.404E-02   0.000E+00   1.000E+00
 166  5.82896174   0.770   1.84489   3.80907   6.75784   0.16855   0.00000   2.580E-02   0.000E+00   1.000E+00
 167  5.83091060   0.770   1.84710   3.81132   6.76120   0.17835   0.00000   2.755E-02   0.000E+00   1.000E+00
 168  5.83285074   0.770   1.84930   3.81357   6.76457   0.18815   0.00000   2.931E-02   0.000E+00   1.000E+00
 169  5.83478226   0.770   1.85147   3.81581   6.76792   0.19791   0.00000   3.127E-02   0.000E+00   1.000E+00
 170  5.83670523   0.770   1.85362   3.81805   6.77125   0.20762   0.00000   3.336E-02   0.000E+00   1.000E+00
 171  5.83861972   0.770   1.85577   3.82030   6.77459   0.21734   0.00000   3.546E-02   0.000E+00   1.000E+00
 172  5.84052581   0.770   1.85788   3.82253   6.77791   0.22700   0.00000   3.805E-02   0.000E+00   1.000E+00
 173  5.84242356   0.770   1.85997   3.82476   6.78122   0.23663   0.00000   4.082E-02   0.000E+00   1.000E+00
 174  5.84431306   0.770   1.86206   3.82700   6.78454   0.24626   0.00000   4.359E-02   0.000E+00   1.000E+00
 175  5.84619438   0.770   1.86410   3.82922   6.78783   0.25582   0.00000   4.634E-02   0.000E+00   1.000E+00
 176  5.84806758   0.770   1.86614   3.83143   6.79111   0.26537   0.00000   4.909E-02   0.000E+00   1.000E+00
 177  5.84993274   0.770   1.86818   3.83365   6.79440   0.27492   0.00000   5.184E-02   0.000E+00   1.000E+00
 178  5.85178992   0.770   1.87017   3.83585   6.79766   0.28438   0.00000   5.553E-02   0.000E+00   1.000E+00
 179  5.85363919   0.770   1.87215   3.83805   6.80092   0.29383   0.00000   5.928E-02   0.000E+00   1.000E+00
 180  5.85548062   0.770   1.87414   3.84025   6.80418   0.30329   0.00000   6.304E-02   0.000E+00   1.000E+00
